target,kernel,correlation_method,kernel_objective_spearman_correlation,kernel_objective_spearman_p_value,kernel_condition_number,kernel_log_abs_determinant,surrogate_normalized_mse_mean,surrogate_normalized_mse_std,surrogate_r2_mean,surrogate_r2_std,surrogate_nlpd_mean,surrogate_nlpd_std
target_len_3_refined_1,operator_histogram_kernel,spearman,0.08511322897828147,2.0023112955546204e-09,7761211421347356.0,-inf,1.2603357813536942,0.5647092758113536,-0.416935785797209,0.31793814212332194,606.7159048840902,108.95881624528813
target_len_3_refined_2,noisy_hierarchical_tree_kernel,spearman,0.02162881424552517,0.12813049433081752,27628.862464089856,-689.9076029375015,0.49289246696881134,0.2116185174551893,0.5114462270353382,0.13803752556115806,1.108802186068448,0.22076741451607426
target_len_3_refined_2,noisy_hierarchical_wl_kernel,spearman,0.02635002898172398,0.06377600755323204,233145.24809048636,-751.4724134135524,0.49935781900444953,0.21732122719327543,0.5075161731983739,0.12623688180158402,1.109852481801765,0.2498164554881264
target_len_3_refined_2,noisy_hierarchical_damg_kernel,spearman,0.19448124697056735,2.170052599438461e-43,983.7295703902723,-518.0085401943486,0.49565780829569095,0.21758496892790855,0.5063271160520219,0.16375156493587095,1.0902229786624806,0.2139018014001496
target_len_3_refined_2,noisy_combined_hierarchical_kernel,spearman,0.1146081692849593,6.063994067062681e-16,1633.0463294833316,-495.6010588324781,0.4953157988659296,0.2172464934835647,0.506620142886998,0.1635457401529205,1.0897438134492492,0.21339527775849207
target_len_3_refined_2,noisy_hybrid_kernel,spearman,0.23161843213185815,2.778499946111924e-61,960.226335570895,-512.1111725068314,0.36537774376415333,0.18523026763855593,0.6429668969107961,0.13423920618756102,0.9256650697534973,0.22412327312677
target_len_3_refined_2,noisy_hierarchical_damg_kernel_13,spearman,0.21487861034992067,8.48675830697597e-53,570.02620708563,-520.8759906323905,0.4954171755808436,0.21716481438934912,0.506474067626097,0.16351960457868173,1.0898034899059326,0.21333238412440245
target_len_3_refined_2,tree_kernel_1,spearman,0.025735254386704636,0.07022166334160101,11326.07391460438,-325.5036872843046,0.5072520082050205,0.20843537881307725,0.4907484423285142,0.15713300632735835,9.14608589396721,4.747374259969518
target_len_3_refined_2,tree_kernel_2,spearman,0.00022944468685189842,0.9871236692805838,8275.541383613632,-inf,1.7050336693205161,0.3726961328567757,-0.761555461157486,0.202811618022632,633.8755419288767,257.0511584091531
target_len_3_refined_2,tree_kernel_3,spearman,0.03214758137418336,0.02370999959376922,4287.424998607673,-inf,1.6755098839940679,0.3867261231458742,-0.7326601919177218,0.2822346944137479,625.0778018802256,257.8962303882791
target_len_3_refined_2,wl_kernel_1,spearman,0.04757413760935569,0.0008134189747965536,132723.39181520388,-355.5238926880868,0.7606366179203901,0.19629751404273507,0.2174806686143679,0.12531988852224515,24.904837714472034,9.734605341665098
target_len_3_refined_2,wl_kernel_2,spearman,-0.00020548447182094592,0.9884682065132413,5318760158568612.0,-inf,1.8096739821193684,0.48252623419207846,-0.8555226704486643,0.25599533185281703,636.5257754714614,200.36375522441068
target_len_3_refined_2,wl_kernel_3,spearman,0.030884095150785343,0.02979099042182676,7482968287715434.0,-inf,1.503301945787884,0.3600396580094645,-0.5885129115597604,0.44150762947139083,613.2244308887109,99.60297626391635
target_len_3_refined_2,damg_kernel_1,spearman,0.3888384385293472,2.1619236340772756e-178,162.8419954688992,-67.34934321931492,0.4908859589331901,0.21412772850962355,0.5106336600962418,0.16192978283404078,1.0670873490817283,0.2557467547621511
target_len_3_refined_2,damg_kernel_2,spearman,0.006941118304031965,0.625384454315207,8731954480647672.0,-inf,1.1159982460801816,0.3289622360681619,-0.12588734840954877,0.07031204862100297,8979.092633275932,2833.754430673764
target_len_3_refined_2,damg_kernel_3,spearman,-0.005609470096030759,0.6931642177139199,8562643468919219.0,-inf,1.0964248052679568,0.31191520759220176,-0.10973682914737029,0.061833634192119284,9087.11452093651,2802.418476905096
target_len_3_refined_2,operator_histogram_kernel,spearman,0.09749719090917511,6.2345347731964026e-12,6621547557137613.0,-inf,1.3769358216196654,0.31397870022893637,-0.4298078168750452,0.24709352271089827,1323.8590801703986,270.105023601575
target_len_3_refined_3,noisy_hierarchical_tree_kernel,spearman,0.010992089851749317,0.43940987684253396,33235.617501777386,-716.3632699713545,0.1520450383699967,0.03103628417026338,0.845130590698693,0.03237922860461767,0.5534160556258512,0.028049658849587378
target_len_3_refined_3,noisy_hierarchical_wl_kernel,spearman,0.02251977941012491,0.11314647035564454,328206.413142095,-780.6576684558714,0.1514815753912096,0.040141685928267765,0.8474573924131527,0.027360388098652714,0.44835667087606873,0.08271227868738167
target_len_3_refined_3,noisy_hierarchical_damg_kernel,spearman,0.22505928389425423,7.106831179081626e-58,1177.8601619006386,-509.94382027899127,0.12152226691910584,0.04302645750331951,0.8759479030140993,0.04260438105136885,0.45674239506590164,0.07271434347493896
target_len_3_refined_3,noisy_combined_hierarchical_kernel,spearman,0.14131850789786896,1.6807112100643417e-23,2069.274258909044,-494.45040662265905,0.12152226664329042,0.043026456062439516,0.8759479035583233,0.042604378450968455,0.45674065579093537,0.0727139505488188
